"HYBAS_ID","SR_exotic","Occ_exotic","sumSR","sumOcc","Occsqrtd","SR_rrfy","Occ_rrfy","NEXT_DOWN","SUB_AREA","Temperature","Elevation","Discharge","Ports","Locks","Ships_Avg","Ships_Max","Canal_Length","Canal_Binary"
2060053500,20,17352,11009,663217,814.381360297496,0.0245585188647907,21.3069709670924,0,8172.5,96.2487562189055,47.1616915422886,4.26246517412935,0,0,5520.25,5520.25,20.5865476116036,"1"
2060053510,23,18262,10145,1782643,1335.1565451287,0.017226444407523,13.6777968595733,0,9231.9,98.2059620596206,37.2981029810298,1.25616260162602,0,0,60898.0416666667,161109.333333333,0,"0"
2060053790,28,22909,9936,349237,590.962773785287,0.047380310980761,38.7655551520805,0,13323.1,97.4575757575758,93.6939393939394,7.05353333333333,0,0,150957.796875,172812.25,22.4697242152152,"1"
2060053800,18,6991,9122,312853,559.332638060752,0.0321812080596751,12.4988236413994,0,6128.2,100.086826347305,55.9221556886228,1.50716766467066,0,0,127807.316666667,161109.333333333,0,"0"
2060053980,5,23,2800,22527,150.089973016188,0.0333133513153522,0.15324141605062,0,610.2,79.8461538461538,156.025641025641,0.467076923076923,0,0,0,0,0,"0"
2060054000,2,114,1469,22366,149.552666308562,0.013373215265006,0.76227327010534,0,3614.1,76.4484848484849,85.9757575757576,0.599654545454545,0,0,0,0,0,"0"
2060054130,NA,NA,NA,NA,NA,NA,NA,0,1.3,NA,NA,NA,0,0,0,0,0,"0"
2060054140,2,13,771,5705,75.5314504031268,0.0264790360747158,0.172113734485653,0,1254.1,72.5405405405405,66,0.388081081081081,0,0,0,0,0,"0"
2060054200,2,67,158,733,27.0739727413618,0.0738716855153118,2.47470146476294,0,651.3,98.7884615384615,44.6153846153846,0.908711538461538,0,0,0,0,0,"0"
2060054250,5,509,286,7198,84.8410278108416,0.0589337509105596,5.99945584269497,0,5494.4,90.9626719056974,105.392927308448,7.34918074656189,0,0,0,0,15.1894897531579,"1"
2060054260,6,1400,1198,24032,155.022579000609,0.0387040393643331,9.03094251834439,0,19729.1,96.8761103319308,127.675081813932,4.17411266947172,0,0,0,0,0,"0"
2060054780,7,1015,673,17631,132.781775857984,0.052718077874533,7.64412129180728,0,11772.7,90.5265700483092,80.880193236715,11.0565806763285,0,0,0,0,9.77006488954967,"1"
2060054790,6,1480,1342,26208,161.888850758784,0.0370624658330551,9.14207490548691,0,15784.6,92.2110091743119,76.022629969419,2.95568195718654,0,0,0,0,0,"0"
2060055310,7,498,1719,17429,132.01893803542,0.053022695865967,3.77218607732165,0,4419.2,86.6200417536534,102.212943632568,8.08618371607516,0,0,0,0,0,"0"
2060055320,8,525,1641,13176,114.786758818254,0.0696944497985756,4.57369826803152,0,7857.8,83.7362355953905,137.653008962868,3.11889244558259,0,0,0,0,0,"0"
2060055600,7,438,2522,42897,207.115909577222,0.0337975002224061,2.11475787105912,0,5721.6,84.8,90.4823529411765,8.97335630252101,0,0,0,0,0.0830719021137473,"1"
2060055610,9,914,3381,83419,288.823475500175,0.0311609019468175,3.16456270882125,0,14130.5,89.1059431524548,112.713178294574,2.82960465116279,0,0,0,0,10.6029690002971,"1"
2060056060,NA,NA,NA,NA,NA,NA,NA,0,0.3,NA,NA,NA,0,0,0,0,0,"0"
