"HYBAS_ID","SR_exotic","Occ_exotic","sumSR","sumOcc","Occsqrtd","SR_rrfy","Occ_rrfy","NEXT_DOWN","SUB_AREA","Temperature","Elevation","Discharge","Ports","Locks","Ships_Avg","Ships_Max","Canal_Length","Canal_Binary"
2080685550,NA,NA,NA,NA,NA,NA,NA,2080688870,324.3,101.941176470588,1257.23529411765,29.0410588235294,0,0,0,0,0,"0"
2080683130,0,0,4,6,2.44948974278318,0,0,2080685550,1446.4,75.3835616438356,1640.49315068493,2.57230136986301,0,0,0,0,0,"0"
2080683090,0,0,5,5,2.23606797749979,0,0,2080685550,176.8,102.8,1189.4,13.716,0,0,0,0,0,"0"
2080681950,0,0,2,2,1.4142135623731,0,0,2080683090,2210.4,87.0086206896552,1540.41379310345,1.13510344827586,0,0,0,0,0,"0"
2080681870,NA,NA,NA,NA,NA,NA,NA,2080683090,2011.9,74.3953488372093,1596.70930232558,2.16224418604651,0,0,0,0,0,"0"
2080692880,NA,NA,NA,NA,NA,NA,NA,2080700930,221.5,131.333333333333,1052.77777777778,0.570111111111111,0,0,0,0,0,"0"
2080692830,NA,NA,NA,NA,NA,NA,NA,2080700930,224.6,106,1401.63636363636,0.748818181818182,0,0,0,0,0,"0"
2080001370,NA,NA,NA,NA,NA,NA,NA,0,874.4,188.214285714286,4.25,0.883035714285714,0,0,0,0,0,"0"
2080001450,NA,NA,NA,NA,NA,NA,NA,0,25.1,189.666666666667,1.33333333333333,86.0256666666667,0,0,0,0,0,"0"
2080711050,0,0,11,14,3.74165738677394,0,0,2080001450,626.6,190.92,60.56,40.29056,0,0,0,0,0,"0"
2080711000,NA,NA,NA,NA,NA,NA,NA,2080001450,740.1,190.571428571429,32.7428571428571,0.886628571428571,0,0,0,0,0,"0"
2080705850,NA,NA,NA,NA,NA,NA,NA,2080711050,58,192.166666666667,110.666666666667,29.2125,0,0,0,0,0,"0"
2080705740,0,0,10,11,3.3166247903554,0,0,2080711050,2429.2,158.252336448598,644.065420560748,19.7825327102804,0,0,0,0,0,"0"
